TestSponsor,SystemName,AutoParallel,EnabledCores,EnabledChips,Cores/Chips,Threads/Core,Base,Peak
Huawei,Huawei CH222 V3 (Intel Xeon E5-2699 v3),Yes,36,2,18,1,83.4&nbsp;,90.8&nbsp;
Huawei,Huawei CH222 V3 (Intel Xeon E5-2603 v3),Yes,12,2,6,1,44.2&nbsp;,46.6&nbsp;
Huawei,Huawei CH222 V3 (Intel Xeon E5-2609 v3),Yes,12,2,6,1,48.3&nbsp;,50.4&nbsp;
Huawei,Huawei CH222 V3 (Intel Xeon E5-2623 v3),Yes,8,2,4,1,90.0&nbsp;,93.4&nbsp;
Huawei,Huawer CH222 V3 (Intel Xeon E5-2630L v3),Yes,16,2,8,1,71.5&nbsp;,77.5&nbsp;
Huawei,Huawei CH222 V3 (Intel Xeon E5-2637 v3),Yes,8,2,4,1,82.1&nbsp;,87.4&nbsp;
Huawei,Huawei CH222 V3 (Intel Xeon E5-2643 v3),Yes,12,2,6,1,85.3&nbsp;,91.1&nbsp;
Huawei,Huawei CH222 V3 (Intel Xeon E5-2650L v3),Yes,24,2,12,2,46.6&nbsp;,50.7&nbsp;
Huawei,Huawei CH222 V3 (Intel Xeon E5-2650 v3),Yes,20,2,10,1,77.3&nbsp;,81.8&nbsp;
Huawei,Huawei CH222 V3 (Intel Xeon E5-2660 v3),Yes,20,2,10,1,83.5&nbsp;,88.6&nbsp;
Huawei,Huawei CH222 V3 (Intel Xeon E5-2667 v3),Yes,16,2,8,1,107&nbsp;&nbsp;&nbsp;,111&nbsp;&nbsp;&nbsp;
Huawei,Huawei CH222 V3 (Intel Xeon E5-2670 v3),Yes,24,2,12,1,73.4&nbsp;,78.8&nbsp;
Huawei,Huawei CH222 V3 (Intel Xeon E5-2680 v3),Yes,24,2,12,1,84.1&nbsp;,89.7&nbsp;
Huawei,Huawei CH222 V3 (Intel Xeon E5-2690 v3),Yes,24,2,12,1,85.7&nbsp;,91.2&nbsp;
Huawei,Huawei CH222 V3 (Intel Xeon E5-2695 v3),Yes,28,2,14,1,81.3&nbsp;,86.5&nbsp;
Huawei,Huawei CH222 V3 (Intel Xeon E5-2697 v3),Yes,28,2,14,1,84.7&nbsp;,91.2&nbsp;
Huawei,Huawei CH222 V3 (Intel Xeon E5-2698 v3),Yes,32,2,16,1,82.7&nbsp;,90.2&nbsp;
Huawei,Huawei CH121 V3 (Intel Xeon E5-2603 v3),Yes,12,2,6,1,44.2&nbsp;,46.6&nbsp;
Huawei,Huawei CH121 V3 (Intel Xeon E5-2609 v3),Yes,12,2,6,1,48.3&nbsp;,50.4&nbsp;
Huawei,Huawei CH121 V3 (Intel Xeon E5-2623 v3),Yes,8,2,4,1,90.0&nbsp;,93.4&nbsp;
Huawei,Huawer CH121 V3 (Intel Xeon E5-2630L v3),Yes,16,2,8,1,71.5&nbsp;,77.5&nbsp;
Huawei,Huawei CH121 V3 (Intel Xeon E5-2637 v3),Yes,8,2,4,1,82.1&nbsp;,87.4&nbsp;
Huawei,Huawei CH121 V3 (Intel Xeon E5-2643 v3),Yes,12,2,6,1,85.3&nbsp;,91.1&nbsp;
Huawei,Huawei CH121 V3 (Intel Xeon E5-2650L v3),Yes,24,2,12,2,46.6&nbsp;,50.7&nbsp;
Huawei,Huawei CH121 V3 (Intel Xeon E5-2650 v3),Yes,20,2,10,1,77.3&nbsp;,81.8&nbsp;
Huawei,Huawei CH121 V3 (Intel Xeon E5-2660 v3),Yes,20,2,10,1,83.5&nbsp;,88.6&nbsp;
Huawei,Huawei CH121 V3 (Intel Xeon E5-2667 v3),Yes,16,2,8,1,107&nbsp;&nbsp;&nbsp;,111&nbsp;&nbsp;&nbsp;
Huawei,Huawei CH121 V3 (Intel Xeon E5-2670 v3),Yes,24,2,12,1,73.4&nbsp;,78.8&nbsp;
Huawei,Huawei CH121 V3 (Intel Xeon E5-2680 v3),Yes,24,2,12,1,84.1&nbsp;,89.7&nbsp;
Huawei,Huawei CH121 V3 (Intel Xeon E5-2690 v3),Yes,24,2,12,1,85.7&nbsp;,91.2&nbsp;
Huawei,Huawei CH121 V3 (Intel Xeon E5-2695 v3),Yes,28,2,14,1,81.3&nbsp;,86.5&nbsp;
Huawei,Huawei CH121 V3 (Intel Xeon E5-2697 v3),Yes,28,2,14,1,84.7&nbsp;,91.2&nbsp;
Huawei,Huawei CH121 V3 (Intel Xeon E5-2698 v3),Yes,32,2,16,1,82.7&nbsp;,90.2&nbsp;
Huawei,Huawei CH121 V3 (Intel Xeon E5-2699 v3),Yes,36,2,18,1,83.4&nbsp;,90.8&nbsp;
Huawei,Huawei RH2288 V3 (Intel Xeon E5-2650L v3),Yes,24,2,12,2,47.1&nbsp;,51.1&nbsp;
Huawei,Huawei CH222 V3 (Intel Xeon E5-2620 v3),Yes,12,2,6,1,75.1&nbsp;,79.9&nbsp;
Huawei,Huawei CH121 V3 (Intel Xeon E5-2620 v3),Yes,12,2,6,1,75.1&nbsp;,79.9&nbsp;
Huawei,Huawei BH622 v2 (Intel Xeon E5-2680 v2),Yes,20,2,10,1,100&nbsp;&nbsp;&nbsp;,105&nbsp;&nbsp;&nbsp;
Huawei,Huawei CH121 (Intel Xeon E5-2680 v2),Yes,20,2,10,1,100&nbsp;&nbsp;&nbsp;,105&nbsp;&nbsp;&nbsp;
Huawei,Huawei CH220 (Intel Xeon E5-2680 v2),Yes,20,2,10,1,101&nbsp;&nbsp;&nbsp;,106&nbsp;&nbsp;&nbsp;
Huawei,Huawei CH221 (Intel Xeon E5-2680 v2),Yes,20,2,10,1,101&nbsp;&nbsp;&nbsp;,105&nbsp;&nbsp;&nbsp;
Huawei,Huawei CH222 (Intel Xeon E5-2680 v2),Yes,20,2,10,1,100&nbsp;&nbsp;&nbsp;,105&nbsp;&nbsp;&nbsp;
Huawei,Huawei RH2288E v2 (Intel Xeon E5-2680 v2),Yes,20,2,10,1,101&nbsp;&nbsp;&nbsp;,105&nbsp;&nbsp;&nbsp;
Huawei,Huawei BH622 v2 (Intel Xeon E5-2695 v2),Yes,24,2,12,1,92.4&nbsp;,96.8&nbsp;
Huawei,Huawei RH1288 v2 (Intel Xeon E5-2695 v2),Yes,24,2,12,1,92.8&nbsp;,96.8&nbsp;
Huawei,Huawei RH2288E v2 (Intel Xeon E5-2695 v2),Yes,24,2,12,1,93.0&nbsp;,97.3&nbsp;
Huawei,Huawei CH242 V3 (Intel Xeon E7-4830 v2),Yes,40,4,10,1,82.3&nbsp;,85.9&nbsp;
Huawei,Huawei RH1288 V2 (Intel Xeon E5-2603 v2),Yes,8,2,4,1,49.2&nbsp;,50.5&nbsp;
Huawei,Huawei CH220 V3 (Intel Xeon E5-2620 v3),Yes,12,2,6,1,66.9&nbsp;,70.2&nbsp;
Huawei,Huawei CH220 V3 (Intel Xeon E5-2609 v3),Yes,12,2,6,1,57.0&nbsp;,58.7&nbsp;
Huawei,Huawei CH220 V3 (Intel Xeon E5-2603 v3),Yes,12,2,6,1,42.2&nbsp;,43.4&nbsp;
Huawei,Huawei CH220 V3 (Intel Xeon E5-2630 v3),Yes,16,2,8,1,71.3&nbsp;,74.7&nbsp;
Huawei,Huawei CH220 V3 (Intel Xeon E5-2623 v3),Yes,8,2,4,1,63.6&nbsp;,65.9&nbsp;
Huawei,Huawei BH622 v2 (Intel Xeon E5-2697 v2),Yes,24,2,12,1,97.2&nbsp;,102&nbsp;&nbsp;&nbsp;
Huawei,Huawei CH220 (Intel Xeon E5-2697 v2),Yes,24,2,12,1,97.2&nbsp;,102&nbsp;&nbsp;&nbsp;
Huawei,Huawei CH222 (Intel Xeon E5-2697 v2),Yes,24,2,12,1,96.5&nbsp;,101&nbsp;&nbsp;&nbsp;
Huawei,Huawei RH1288 v2 (Intel Xeon E5-2697 v2),Yes,24,2,12,1,96.6&nbsp;,101&nbsp;&nbsp;&nbsp;
Huawei,Huawei RH2288 v2 (Intel Xeon E5-2697 v2),Yes,24,2,12,1,96.6&nbsp;,101&nbsp;&nbsp;&nbsp;
Huawei,Huawei RH2288E v2 (Intel Xeon E5-2697 v2),Yes,24,2,12,1,96.9&nbsp;,102&nbsp;&nbsp;&nbsp;
Huawei,Huawei CH221 (Intel Xeon E5-2697 v2),Yes,24,2,12,1,96.7&nbsp;,102&nbsp;&nbsp;&nbsp;
Huawei,Huawei CH220 (Intel Xeon E5-2670 v2),Yes,20,2,10,1,95.6&nbsp;,99.8&nbsp;
Huawei,Huawei RH2288E V2 (Intel Xeon E5-2630),Yes,12,2,6,1,70.8&nbsp;,73.1&nbsp;
Huawei,Huawei CH221 (Intel Xeon E5-2670 v2),Yes,20,2,10,1,95.4&nbsp;,99.5&nbsp;
Huawei,Huawei RH1288 v2 (Intel Xeon E5-2670 v2),Yes,20,2,10,1,95.0&nbsp;,99.1&nbsp;
Huawei,Huawei RH2288 v2 (Intel Xeon E5-2670 v2),Yes,20,2,10,1,95.6&nbsp;,99.7&nbsp;
Huawei,Huawei RH2288E v2 (Intel Xeon E5-2670 v2),Yes,20,2,10,1,95.9&nbsp;,100&nbsp;&nbsp;&nbsp;
Huawei,Huawei CH121 (Intel Xeon E5-2630),Yes,12,2,6,1,70.4&nbsp;,72.7&nbsp;
Huawei,Huawei CH220 (Intel Xeon E5-2630),Yes,12,2,6,1,70.8&nbsp;,73.1&nbsp;
Huawei,Huawei RH5885H V3 (Intel Xeon E7-4809 v2),Yes,24,4,6,1,58.2&nbsp;,60.1&nbsp;
Huawei,Huawei RH1288 V3 (Intel Xeon E5-2640 v3),Yes,16,2,8,1,82.6&nbsp;,88.5&nbsp;
Huawei,Huawei RH1288 V3 (Intel Xeon E5-2609 v3),Yes,12,2,6,1,49.6&nbsp;,51.8&nbsp;
Huawei,Huawei RH1288 V3 (Intel Xeon E5-2650 v3),Yes,20,2,10,2,68.8&nbsp;,75.6&nbsp;
Huawei,Huawei RH1288 V3 (Intel Xeon E5-2650L v3),Yes,24,2,12,1,68.9&nbsp;,72.7&nbsp;
Huawei,Huawei RH1288 V3 (Intel Xeon E5-2660 v3),Yes,20,2,10,1,83.1&nbsp;,89.6&nbsp;
Huawei,Huawei RH2285 V3 (Intel Xeon E5-2609 v3),Yes,12,2,6,1,49.8&nbsp;,52.1&nbsp;
Huawei,Huawei RH1288 V3 (Intel Xeon E5-2670 v3),Yes,24,2,12,1,80.1&nbsp;,85.6&nbsp;
Huawei,Huawei RH2285 V3 (Intel Xeon E5-2650L v3),Yes,24,2,12,1,67.9&nbsp;,71.4&nbsp;
Huawei,Huawei RH1288 V3 (Intel Xeon E5-2680 v3),Yes,24,2,12,1,83.8&nbsp;,90.3&nbsp;
Huawei,Huawei RH1288 V3 (Intel Xeon E5-2695 v3),Yes,28,2,14,1,80.3&nbsp;,86.5&nbsp;
Huawei,Huawei RH2285 V3 (Intel Xeon E5-2640 v3),Yes,16,2,8,1,82.6&nbsp;,88.9&nbsp;
Huawei,Huawei RH2285 V3 (Intel Xeon E5-2650 v3),Yes,20,2,10,2,70.8&nbsp;,76.8&nbsp;
Huawei,Huawei RH2285 V3 (Intel Xeon E5-2660 v3),Yes,20,2,10,1,83.0&nbsp;,88.6&nbsp;
Huawei,Huawei RH1288 V3 (Intel Xeon E5-2620 v3),Yes,12,2,6,1,74.8&nbsp;,80.1&nbsp;
Huawei,Huawei RH2285 V3 (Intel Xeon E5-2670 v3),Yes,24,2,12,1,80.8&nbsp;,85.4&nbsp;
Huawei,Huawei RH1288 V3 (Intel Xeon E5-2623 v3),Yes,8,2,4,1,72.6&nbsp;,78.1&nbsp;
Huawei,Huawei RH2285 V3 (Intel Xeon E5-2680 v3),Yes,24,2,12,1,85.7&nbsp;,90.3&nbsp;
Huawei,Huawei RH1288 V3 (Intel Xeon E5-2630L v3),Yes,16,2,8,1,61.5&nbsp;,66.6&nbsp;
Huawei,Huawei RH2285 V3 (Intel Xeon E5-2695 v3),Yes,28,2,14,1,81.5&nbsp;,87.7&nbsp;
Huawei,Huawei RH2285 V3 (Intel Xeon E5-2620 v3),Yes,12,2,6,1,75.0&nbsp;,80.7&nbsp;
Huawei,Huawei RH2285 V3 (Intel Xeon E5-2623 v3),Yes,8,2,4,1,74.8&nbsp;,79.8&nbsp;
Huawei,Huawei RH2285 V3 (Intel Xeon E5-2630L v3),Yes,16,2,8,1,63.1&nbsp;,67.5&nbsp;
Huawei,Huawei RH1288 V3 (Intel Xeon E5-2603 v3),Yes,12,2,6,1,46.3&nbsp;,48.0&nbsp;
Huawei,Huawei RH2285 V3 (Intel Xeon E5-2603 v3),Yes,12,2,6,1,44.0&nbsp;,46.2&nbsp;
Huawei,Huawei RH8100 V3 (Intel Xeon E7-8891 v2),Yes,80,8,10,1,100&nbsp;&nbsp;&nbsp;,105&nbsp;&nbsp;&nbsp;
Huawei,Huawei CH242 v3 (Intel Xeon E7-4820 v2),Yes,32,4,8,1,60.1&nbsp;,64.6&nbsp;
Huawei,Huawei CH242 v3 (E7-4809 v2),Yes,24,4,6,1,41.9&nbsp;,44.9&nbsp;
Huawei,Huawer RH1288 V3 (Intel Xeon E5-2609 v3),Yes,12,2,6,1,61.2&nbsp;,63.0&nbsp;
Huawei,Huawei RH2285 V3 (Intel Xeon E5-2609 v3),Yes,12,2,6,1,61.3&nbsp;,63.2&nbsp;
Huawei,Huawer RH1288 V3 (Intel Xeon E5-2637 v3),Yes,8,2,4,1,100&nbsp;&nbsp;&nbsp;,103&nbsp;&nbsp;&nbsp;
Huawei,Huawer RH2285 V3 (Intel Xeon E5-2637 v3),Yes,8,2,4,1,99.9&nbsp;,103&nbsp;&nbsp;&nbsp;
Huawei,Huawei CH222 (Intel Xeon E5-2650L v2),Yes,20,2,10,1,67.1&nbsp;,69.7&nbsp;
Huawei,Huawei CH121 (Intel Xeon E5-2650L v2),Yes,20,2,10,1,67.2&nbsp;,69.8&nbsp;
Huawei,Huawei CH220 (Intel Xeon E5-2650L v2),Yes,20,2,10,1,66.8&nbsp;,69.3&nbsp;
Huawei,Huawei CH221 (Intel Xeon E5-2650L v2),Yes,20,2,10,1,67.0&nbsp;,69.6&nbsp;
Huawei,Huawei RH2288E V2 (Intel Xeon E5-2650L v2),Yes,20,2,10,1,66.9&nbsp;,69.5&nbsp;
Huawei,Huawei BH622 V2 (Intel Xeon E5-2650L v2),Yes,20,2,10,1,66.5&nbsp;,69.1&nbsp;
Huawei,Huawei RH2288 V2 (Intel Xeon E5-2650L v2),Yes,20,2,10,1,66.8&nbsp;,69.4&nbsp;
Huawei,Huawei RH1288 V2 (Intel Xeon E5-2650L v2),Yes,20,2,10,1,66.7&nbsp;,69.4&nbsp;
Huawei,Huawei RH2288H V2 (Intel Xeon E5-2650L v2),Yes,20,2,10,1,67.0&nbsp;,69.6&nbsp;
Huawei,Huawei RH2288E V2 (Intel Xeon E5-2603 v2),Yes,8,2,4,1,41.4&nbsp;,43.5&nbsp;
Huawei,Huawei RH2288 V2 (Intel Xeon E5-2603 v2),Yes,8,2,4,1,39.4&nbsp;,42.6&nbsp;
Huawei,Huawei CH121 (Intel Xeon E5-2603 v2),Yes,8,2,4,1,41.1&nbsp;,42.7&nbsp;
Huawei,Huawei CH220 (Intel Xeon E5-2603 v2),Yes,8,2,4,1,38.6&nbsp;,41.6&nbsp;
Huawei,Huawei CH221 (Intel Xeon E5-2603 v2),Yes,8,2,4,1,38.5&nbsp;,41.0&nbsp;
Huawei,Huawei BH622 V2 (Intel Xeon E5-2603 v2),Yes,8,2,4,1,41.9&nbsp;,45.4&nbsp;
Huawei,Huawei CH222 (Intel Xeon E5-2603 v2),Yes,8,2,4,1,40.6&nbsp;,42.7&nbsp;
Huawei,Huawei RH5885H V3 (Intel Xeon E7-4820 v2),Yes,32,4,8,1,60.8&nbsp;,64.8&nbsp;
Huawei,Huawei RH5885H V3 (Intel Xeon E7-4830 v2),Yes,40,4,10,1,66.6&nbsp;,71.9&nbsp;
Huawei,Huawei RH5885H V3 (Intel Xeon E7-4850 v2),Yes,48,4,12,1,66.4&nbsp;,70.4&nbsp;
Huawei,Huawei RH1288 V3 (Intel Xeon E5-2603 v3),Yes,12,2,6,1,54.5&nbsp;,56.2&nbsp;
Huawei,Huawei RH2288 V3 (Intel Xeon E5-2603 v3),Yes,12,2,6,1,54.6&nbsp;,56.2&nbsp;
Huawei,Huawei RH2288A V2 (Intel Xeon E5-2630 v2),Yes,12,2,6,1,81.5&nbsp;,84.3&nbsp;
Huawei,Huawei RH2288A V2 (Intel Xeon E5-2640 v2),Yes,16,2,8,1,72.9&nbsp;,75.7&nbsp;
Huawei,Huawei RH2288A V2 (Intel Xeon E5-2650 v2),Yes,16,2,8,1,92.3&nbsp;,96.3&nbsp;
Huawei,Huawei RH2288A V2 (Intel Xeon E5-2658 v2),Yes,20,2,10,1,87.8&nbsp;,91.6&nbsp;
Huawei,Huawei RH2288A V2 (Intel Xeon E5-2660 v2),Yes,20,2,10,1,86.8&nbsp;,90.6&nbsp;
Huawei,Huawei RH1288A V2 (Intel Xeon E5-2603 v2),Yes,8,2,4,1,49.7&nbsp;,51.1&nbsp;
Huawei,Huawei RH1288A V2 (Intel Xeon E5-2620 v2),Yes,12,2,6,1,71.0&nbsp;,73.5&nbsp;
Huawei,Huawei RH1288A V2 (Intel Xeon E5-2630L v2),Yes,12,2,6,1,75.4&nbsp;,78.2&nbsp;
Huawei,Huawei RH1288A V2 (Intel Xeon E5-2630 v2),Yes,12,2,6,1,81.5&nbsp;,84.3&nbsp;
Huawei,Huawei RH1288A V2 (Intel Xeon E5-2640 v2),Yes,16,2,8,1,72.9&nbsp;,75.7&nbsp;
Huawei,Huawei RH1288A V2 (Intel Xeon E5-2650 v2),Yes,16,2,8,1,92.3&nbsp;,96.3&nbsp;
Huawei,Huawei RH1288A V2 (Intel Xeon E5-2658 v2),Yes,20,2,10,1,87.8&nbsp;,91.6&nbsp;
Huawei,Huawei RH1288A V2 (Intel Xeon E5-2660 v2),Yes,20,2,10,1,86.8&nbsp;,90.6&nbsp;
Huawei,Huawei RH2288A V2 (Intel Xeon E5-2603 v2),Yes,8,2,4,1,49.7&nbsp;,51.1&nbsp;
Huawei,Huawei RH2288A V2 (Intel Xeon E5-2620 v2),Yes,12,2,6,1,71.0&nbsp;,73.5&nbsp;
Huawei,Huawei RH2288A V2 (Intel Xeon E5-2630L v2),Yes,12,2,6,1,75.4&nbsp;,78.2&nbsp;
Huawei,Huawei RH2288A V2 (Intel Xeon E5-2650L v2),Yes,20,2,10,1,66.4&nbsp;,68.9&nbsp;
Huawei,Huawei RH1288A V2 (Intel Xeon E5-2650L v2),Yes,20,2,10,1,66.4&nbsp;,68.9&nbsp;
Huawei,Huawei RH2288 V3 (Intel Xeon E5-2650L v3),Yes,24,2,12,1,83.8&nbsp;,87.2&nbsp;
Huawei,Huawei RH1288 V3 (Intel Xeon E5-2660 v3),Yes,20,2,10,1,102&nbsp;&nbsp;&nbsp;,107&nbsp;&nbsp;&nbsp;
Huawei,Huawei RH2288 V3 (Intel Xeon E5-2660 v3),Yes,20,2,10,1,102&nbsp;&nbsp;&nbsp;,107&nbsp;&nbsp;&nbsp;
Huawei,Huawei RH1288 V3 (Intel Xeon E5-2650 v3),Yes,20,2,10,1,96.3&nbsp;,100&nbsp;&nbsp;&nbsp;
Huawei,Huawei RH2288 V3 (Intel Xeon E5-2650 v3),Yes,20,2,10,1,96.3&nbsp;,100&nbsp;&nbsp;&nbsp;
Huawei,Huawei RH1288 V3 (Intel Xeon E5-2650L v3),Yes,24,2,12,1,83.5&nbsp;,87.1&nbsp;
Huawei,Huawei RH1288 V3 (Intel Xeon E5-2620 v3),Yes,12,2,6,1,91.0&nbsp;,95.7&nbsp;
Huawei,Huawei RH2288 V3 (Intel Xeon E5-2620 v3),Yes,12,2,6,1,91.0&nbsp;,95.6&nbsp;
Huawei,Huawei RH2288H V3 (Intel Xeon E5-2650L v3),Yes,24,2,12,1,85.2&nbsp;,88.9&nbsp;
Huawei,Huawei CH121 V3 (Intel Xeon E5-2650L v3),Yes,24,2,12,1,85.1&nbsp;,88.9&nbsp;
Huawei,Huawei RH1288 V3 (Intel Xeon E5-2623 v3),Yes,8,2,4,1,91.9&nbsp;,95.2&nbsp;
Huawei,Huawei RH2288 V3 (Intel Xeon E5-2623 v3),Yes,8,2,4,1,91.3&nbsp;,94.6&nbsp;
Huawei,Huawei RH2288H V3 (Intel Xeon E5-2618L v3),Yes,16,2,8,1,97.5&nbsp;,104&nbsp;&nbsp;&nbsp;
Huawei,Huawei RH1288 V3 (Intel Xeon E5-2618L v3),Yes,16,2,8,1,97.9&nbsp;,104&nbsp;&nbsp;&nbsp;
Huawei,Huawei RH2288 v2 (Intel Xeon E5-2618L v2),Yes,12,2,6,1,60.1&nbsp;,62.3&nbsp;
Huawei,Huawei CH121 (Intel Xeon E5-2618L v2),Yes,12,2,6,1,60.1&nbsp;,62.1&nbsp;
Huawei,Huawei RH2288H v2 (Intel Xeon E5-2618L v2),Yes,12,2,6,1,60.1&nbsp;,62.2&nbsp;
Huawei,Huawei RH2288H V3 (Intel Xeon E5-2630 v3),Yes,16,2,8,1,97.4&nbsp;,103&nbsp;&nbsp;&nbsp;
Huawei,Huawei RH2288H V3 (Intel Xeon E5-2650 v3),Yes,20,2,10,1,98.0&nbsp;,102&nbsp;&nbsp;&nbsp;
Huawei,Huawei RH2288H V3 (Intel Xeon E5-2690 v3),Yes,24,2,12,1,108&nbsp;&nbsp;&nbsp;,112&nbsp;&nbsp;&nbsp;
Huawei,Huawei CH222 V3 (Intel Xeon E5-2630 v3),Yes,16,2,8,1,97.7&nbsp;,103&nbsp;&nbsp;&nbsp;
Huawei,Huawei CH222 V3 (Intel Xeon E5-2650 v3),Yes,20,2,10,1,97.7&nbsp;,102&nbsp;&nbsp;&nbsp;
Huawei,Huawei CH121 V3 (Intel Xeon E5-2690 v3),Yes,24,2,12,1,108&nbsp;&nbsp;&nbsp;,112&nbsp;&nbsp;&nbsp;
Huawei,Huawei CH121 V3 (Intel Xeon E5-2630 v3),Yes,16,2,8,1,97.7&nbsp;,103&nbsp;&nbsp;&nbsp;
Huawei,Huawei CH121 V3 (Intel Xeon E5-2650 v3),Yes,20,2,10,1,97.7&nbsp;,102&nbsp;&nbsp;&nbsp;
Huawei,Huawei CH222 V3 (Intel Xeon E5-2690 v3),Yes,24,2,12,1,108&nbsp;&nbsp;&nbsp;,112&nbsp;&nbsp;&nbsp;
Huawei,Huawei RH1288 V3 (Intel Xeon E5-2630 v3),Yes,16,2,8,1,96.4&nbsp;,101&nbsp;&nbsp;&nbsp;
Huawei,Huawei RH2288 V3 (Intel Xeon E5-2640 v3),Yes,16,2,8,1,99.5&nbsp;,105&nbsp;&nbsp;&nbsp;
Huawei,Huawei RH2288 V3 (Intel Xeon E5-2630 v3),Yes,16,2,8,1,96.4&nbsp;,102&nbsp;&nbsp;&nbsp;
Huawei,Huawei RH1288 V3 (Intel Xeon E5-2630L v3),Yes,16,2,8,1,85.9&nbsp;,91.2&nbsp;
Huawei,Huawei RH2288 V3 (Intel Xeon E5-2630L v3),Yes,16,2,8,1,86.3&nbsp;,91.5&nbsp;
Huawei,Huawei RH2288H V3 (Intel Xeon E5-2620 v3),Yes,12,2,6,1,92.7&nbsp;,97.7&nbsp;
Huawei,Huawei CH121 V3 (Intel Xeon E5-2620 v3),Yes,12,2,6,1,92.8&nbsp;,97.7&nbsp;
Huawei,Huawei CH222 V3 (Intel Xeon E5-2620 v3),Yes,12,2,6,1,92.8&nbsp;,97.7&nbsp;
Huawei,Huawei RH2288H V3 (Intel Xeon E5-2640 v3),Yes,16,2,8,1,101&nbsp;&nbsp;&nbsp;,107&nbsp;&nbsp;&nbsp;
Huawei,Huawei CH121 V3 (Intel Xeon E5-2640 v3),Yes,16,2,8,1,101&nbsp;&nbsp;&nbsp;,107&nbsp;&nbsp;&nbsp;
Huawei,Huawei CH222 V3 (Intel Xeon E5-2640 v3),Yes,16,2,8,1,101&nbsp;&nbsp;&nbsp;,107&nbsp;&nbsp;&nbsp;
Huawei,Huawei RH2288H V3 (Intel Xeon E5-2667 v3),Yes,16,2,8,1,111&nbsp;&nbsp;&nbsp;,116&nbsp;&nbsp;&nbsp;
Huawei,Huawei CH121 V3 (Intel Xeon E5-2667 v3),Yes,16,2,8,1,111&nbsp;&nbsp;&nbsp;,115&nbsp;&nbsp;&nbsp;
Huawei,Huawei CH222 V3 (Intel Xeon E5-2667 v3),Yes,16,2,8,1,111&nbsp;&nbsp;&nbsp;,115&nbsp;&nbsp;&nbsp;
Huawei,Huawei CH121 V3 (Intel Xeon E5-2697 v3),Yes,28,2,14,1,106&nbsp;&nbsp;&nbsp;,111&nbsp;&nbsp;&nbsp;
Huawei,Huawei RH2288H V3 (Intel Xeon E5-2697 v3),Yes,28,2,14,1,106&nbsp;&nbsp;&nbsp;,111&nbsp;&nbsp;&nbsp;
Huawei,Huawei RH2288H V3 (Intel Xeon E5-2630L v3),Yes,16,2,8,1,87.7&nbsp;,93.2&nbsp;
Huawei,Huawei CH222 V3 (Intel Xeon E5-2697 v3),Yes,28,2,14,1,106&nbsp;&nbsp;&nbsp;,111&nbsp;&nbsp;&nbsp;
Huawei,Huawei CH121 V3 (Intel Xeon E5-2630L v3),Yes,16,2,8,1,87.5&nbsp;,92.9&nbsp;
Huawei,Huawei CH222 V3 (Intel Xeon E5-2630L v3),Yes,16,2,8,1,87.5&nbsp;,92.9&nbsp;
Huawei,Huawei RH2288H V3 (Intel Xeon E5-2623 v3),Yes,8,2,4,1,93.1&nbsp;,96.7&nbsp;
Huawei,Huawei CH222 V3 (Intel Xeon E5-2623 v3),Yes,8,2,4,1,93.1&nbsp;,96.6&nbsp;
Huawei,Huawei CH121 V3 (Intel Xeon E5-2623 v3),Yes,8,2,4,1,93.1&nbsp;,96.6&nbsp;
Huawei,Huawei RH2288H V3 (Intel Xeon E5-2695 v3),Yes,28,2,14,1,100&nbsp;&nbsp;&nbsp;,105&nbsp;&nbsp;&nbsp;
Huawei,Huawei CH222 V3 (Intel Xeon E5-2695 v3),Yes,28,2,14,1,101&nbsp;&nbsp;&nbsp;,105&nbsp;&nbsp;&nbsp;
Huawei,Huawei CH121 V3 (Intel Xeon E5-2695 v3),Yes,28,2,14,1,101&nbsp;&nbsp;&nbsp;,105&nbsp;&nbsp;&nbsp;
Huawei,Huawei RH2288H V3 (Intel Xeon E5-2699 v3),Yes,36,2,18,1,103&nbsp;&nbsp;&nbsp;,108&nbsp;&nbsp;&nbsp;
Huawei,Huawei CH222 V3 (Intel Xeon E5-2699 v3),Yes,36,2,18,1,102&nbsp;&nbsp;&nbsp;,108&nbsp;&nbsp;&nbsp;
Huawei,Huawei CH121 V3 (Intel Xeon E5-2699 v3),Yes,36,2,18,1,102&nbsp;&nbsp;&nbsp;,108&nbsp;&nbsp;&nbsp;
Huawei,Huawei RH2288H V3 (Intel Xeon E5-2670 v3),Yes,24,2,12,1,101&nbsp;&nbsp;&nbsp;,105&nbsp;&nbsp;&nbsp;
Huawei,Huawei CH222 V3 (Intel Xeon E5-2670 v3),Yes,24,2,12,1,100&nbsp;&nbsp;&nbsp;,105&nbsp;&nbsp;&nbsp;
Huawei,Huawei CH121 V3 (Intel Xeon E5-2670 v3),Yes,24,2,12,1,100&nbsp;&nbsp;&nbsp;,105&nbsp;&nbsp;&nbsp;
Huawei,Huawei RH2288H V3 (Intel Xeon E5-2637 v3),Yes,8,2,4,1,103&nbsp;&nbsp;&nbsp;,106&nbsp;&nbsp;&nbsp;
Huawei,Huawei CH222 V3 (Intel Xeon E5-2637 v3),Yes,8,2,4,1,102&nbsp;&nbsp;&nbsp;,106&nbsp;&nbsp;&nbsp;
